time,open,high,low,close,volume,count
1696831200,26409.4,26427.9,26401.4,26417.6,7.76940117,241
1696832100,26417.4,26450.0,26407.4,26450.0,2.12606931,200
1696833000,26450.0,26473.6,26449.9,26473.6,4.22632223,309
1696833900,26473.6,26494.9,26473.6,26479.5,7.56220471,370
1696834800,26478.9,26487.6,26455.4,26471.6,8.56314115,348
1696835700,26471.6,26474.7,26414.7,26432.0,3.79531156,442
1696836600,26432.0,26446.8,26405.0,26446.3,8.33523946,388
1696837500,26446.3,26456.4,26424.7,26431.3,12.03428351,427
1696838400,26431.4,26447.2,26431.3,26445.0,9.3293384,434
1696839300,26445.0,26449.3,26418.7,26418.7,28.06064903,636
1696840200,26418.7,26424.1,26322.4,26371.5,14.47416107,455
1696841100,26370.8,26394.5,26310.0,26319.6,7.76764324,318
1696842000,26319.6,26362.5,26307.8,26351.8,11.1329003,276
1696842900,26349.9,26353.3,26323.5,26323.5,15.77064584,286
1696843800,26323.5,26333.0,26268.1,26281.8,15.09813554,400
1696844700,26281.8,26281.8,26080.0,26160.3,41.07387149,921
1696845600,26154.3,26226.4,26130.2,26167.2,19.05901081,492
1696846500,26164.1,26205.9,26129.1,26180.1,29.3040967,446
1696847400,26180.1,26180.1,26115.0,26133.7,10.18631708,424
1696848300,26135.5,26190.9,26106.1,26156.5,5.49636234,278
1696849200,26156.5,26156.5,26100.1,26111.4,15.85019867,309
1696850100,26111.4,26128.1,26058.0,26126.9,14.84676485,280
1696851000,26126.0,26134.6,26098.4,26122.1,10.8686993,277
1696851900,26122.0,26122.3,26045.7,26097.4,4.78554409,258
1696852800,26097.4,26097.4,26041.0,26064.6,15.53031543,282
1696853700,26063.8,26143.6,26025.2,26143.6,14.47776732,383
1696854600,26140.7,26161.5,26098.1,26108.5,14.11299172,434
1696855500,26108.5,26108.5,26050.0,26053.8,7.78926311,425
1696856400,26050.9,26061.8,25981.4,26036.3,32.12746833,675
1696857300,26036.4,26084.0,26023.8,26045.6,13.32417391,369
1696858200,26047.8,26098.4,26024.2,26096.7,20.05432534,292
1696859100,26096.6,26097.7,26061.1,26090.1,9.89997489,241
1696860000,26090.1,26102.4,26061.3,26076.7,13.97764706,252
1696860900,26073.9,26143.4,26073.9,26103.6,26.88446166,267
1696861800,26103.7,26114.1,26076.6,26083.1,19.22911918,334
1696862700,26083.1,26100.0,26061.3,26089.8,10.47922179,317
1696863600,26089.8,26097.4,26061.3,26093.5,12.4140001,303
1696864500,26093.5,26129.0,26075.0,26108.3,5.9963768,232
1696865400,26108.4,26108.4,26085.9,26089.9,6.76671006,242
1696866300,26089.9,26091.0,26028.2,26049.0,22.51612047,332
1696867200,26049.1,26098.7,26000.0,26053.0,13.69642211,364
1696868100,26064.4,26140.6,25955.5,25997.5,12.42765,478
1696869000,26012.4,26064.2,25897.5,25940.7,20.14778735,436
1696869900,25940.6,26021.3,25902.9,26012.7,5.44393137,322
1696870800,26022.9,26022.9,25960.3,26006.7,3.92156805,235
1696871700,26010.8,26078.4,26010.8,26076.0,4.53155659,236
1696872600,26077.9,26092.3,26056.8,26057.0,4.21671559,210
1696873500,26057.0,26131.7,26052.2,26131.7,4.99180619,207
1696874400,26133.8,26208.6,26131.7,26168.7,6.67753459,226
1696875300,26168.7,26187.0,26154.6,26186.2,6.02987731,158
1696876200,26201.4,26268.1,26150.3,26156.2,9.0940346,257
1696877100,26160.5,26160.5,26104.2,26104.2,20.66238413,251
1696878000,26104.2,26131.7,26074.5,26126.1,6.59792508,215
1696878900,26126.1,26161.7,26108.3,26136.9,18.14385984,206
1696879800,26136.9,26146.4,26100.0,26100.0,4.026093,149
1696880700,26100.1,26139.3,26100.1,26127.7,3.67045471,160
1696881600,26138.3,26164.9,26105.7,26115.7,6.85246741,187
1696882500,26113.7,26136.9,26105.6,26111.6,2.85057747,167
1696883400,26111.6,26125.2,26107.0,26117.9,4.32113929,145
1696884300,26118.1,26123.8,26094.0,26097.4,4.34276623,129
1696885200,26097.5,26114.0,26094.4,26094.5,10.70651794,127
1696886100,26095.8,26136.8,26090.0,26119.5,3.15460991,159
1696887000,26120.0,26155.0,26115.5,26155.0,1.1827857,119
1696887900,26155.0,26163.7,26138.3,26148.2,0.78956224,113
1696888800,26148.3,26148.8,26110.0,26119.3,1.80000921,145
1696889700,26119.4,26138.3,26105.0,26138.0,1.47795483,105
1696890600,26138.0,26153.6,26112.4,26116.8,11.77861232,152
1696891500,26114.4,26119.9,26105.8,26113.0,3.40219716,70
1696892400,26113.0,26135.8,26110.5,26121.1,1.54324412,104
1696893300,26121.4,26122.8,26092.2,26092.7,1.9749504,79
1696894200,26095.4,26098.4,26074.9,26075.6,0.91365136,109
1696895100,26076.9,26094.4,26074.2,26078.3,0.829675,66
1696896000,26089.2,26123.8,26076.0,26078.2,1.03630838,116
1696896900,26083.9,26126.2,26081.3,26114.8,0.55791016,46
1696897800,26118.0,26136.8,26103.9,26103.9,0.47313183,68
1696898700,26099.5,26099.5,26072.6,26072.6,0.99672418,77
1696899600,26072.1,26079.7,26022.1,26048.8,6.66120585,134
1696900500,26047.7,26067.9,26041.9,26067.5,0.18647769,34
1696901400,26068.8,26083.9,26061.1,26080.1,0.34450965,39
1696902300,26080.0,26120.8,26080.0,26118.0,0.62840176,57
1696903200,26109.0,26118.0,26087.3,26093.5,0.53363381,59
1696904100,26093.9,26104.8,26092.2,26095.3,0.35721526,36
1696905000,26094.5,26129.0,26091.0,26128.9,0.09380755,56
1696905900,26129.0,26211.2,26125.9,26209.4,2.5808087,84
1696906800,26198.5,26209.5,26154.0,26166.0,2.40054128,58
1696907700,26172.3,26178.5,26154.7,26154.9,0.25469637,37
1696908600,26154.0,26168.9,26152.4,26160.5,0.21537195,44
1696909500,26160.5,26160.5,26146.6,26148.3,0.42524502,44
1696910400,26148.2,26153.1,26142.2,26144.8,2.54307322,67
1696911300,26142.3,26143.9,26118.1,26136.9,0.78569915,45
1696912200,26136.9,26140.9,26131.8,26133.3,0.72849624,53
1696913100,26136.4,26142.4,26136.4,26139.4,1.17483232,50
1696914000,26137.0,26139.2,26122.0,26122.0,2.03990753,205
1696914900,26122.0,26136.3,26122.0,26129.5,1.7984515,449
1696915800,26129.5,26129.5,26107.4,26123.1,1.97249847,82
1696916700,26123.4,26146.8,26121.9,26141.4,0.69195149,95
1696917600,26142.0,26169.0,26136.8,26165.2,31.69627783,231
1696918500,26165.3,26193.3,26165.3,26191.8,2.13588504,207
1696919400,26191.6,26205.8,26190.0,26190.8,47.85332464,217
1696920300,26190.8,26194.4,26173.4,26193.3,2.67274412,183
1696921200,26190.9,26221.9,26182.4,26221.9,19.50795683,332
1696922100,26221.9,26235.9,26197.7,26202.6,10.74734122,468
1696923000,26202.4,26213.3,26176.1,26180.8,5.87632057,234
1696923900,26180.8,26195.3,26160.0,26160.1,4.72682527,207
1696924800,26160.1,26175.0,26151.4,26172.2,12.97552726,240
1696925700,26172.2,26209.5,26152.4,26167.4,7.89501615,297
1696926600,26167.3,26167.3,26113.0,26118.6,14.89799172,237
1696927500,26117.8,26126.3,26095.3,26106.8,9.80323826,417
1696928400,26106.8,26107.6,26084.4,26098.3,28.47001136,407
1696929300,26097.7,26100.7,26067.0,26067.1,6.52615152,318
1696930200,26067.1,26089.1,26062.8,26082.8,13.57041947,312
1696931100,26082.3,26090.4,26060.0,26090.1,49.67433607,283
1696932000,26090.1,26096.8,26087.8,26089.2,11.65785669,228
1696932900,26089.2,26113.2,26089.1,26110.3,28.45063546,262
1696933800,26110.2,26118.7,26066.0,26084.7,11.85564786,269
1696934700,26084.8,26093.0,26070.1,26070.2,7.55728982,249
1696935600,26070.2,26085.9,26051.1,26084.3,13.43255653,262
1696936500,26084.4,26088.8,26050.0,26058.3,6.12008668,266
1696937400,26058.3,26074.0,26050.0,26056.5,4.46813327,237
1696938300,26056.5,26074.1,26013.6,26018.9,11.86415938,288
1696939200,26018.9,26030.6,25983.1,26008.1,21.78411813,372
1696940100,26008.1,26032.7,26000.0,26019.2,8.24329914,355
1696941000,26017.7,26025.5,25969.3,25988.3,29.36361538,413
1696941900,25988.3,25988.3,25880.2,25896.4,24.96182616,593
1696942800,25896.4,25912.6,25881.7,25881.9,13.76234897,454
1696943700,25881.9,25950.9,25876.4,25933.7,11.64764519,382
1696944600,25933.6,25944.7,25835.5,25853.5,24.77571187,380
1696945500,25853.5,25891.6,25850.9,25869.5,11.11448268,228
1696946400,25869.5,25991.3,25857.9,25990.8,21.71639777,420
1696947300,25990.7,26063.9,25944.5,26007.5,19.72739807,441
1696948200,26010.9,26036.9,25956.9,26000.9,11.83910069,307
1696949100,26001.0,26001.0,25840.1,25910.3,22.48793711,417
1696950000,25909.9,25933.1,25825.4,25850.4,20.80290743,326
1696950900,25850.6,25895.7,25814.2,25858.7,6.12965174,282
1696951800,25858.7,25875.3,25814.1,25851.1,17.44527188,304
1696952700,25851.3,25879.0,25814.1,25827.7,7.96966685,293
1696953600,25827.7,25845.0,25792.8,25844.1,14.24331674,410
1696954500,25845.0,25906.0,25777.0,25906.0,13.66407405,375
1696955400,25905.0,25918.8,25826.0,25853.0,7.07549456,265
1696956300,25853.1,25903.4,25823.1,25841.0,2.61598345,235
1696957200,25841.0,25875.0,25804.2,25818.9,4.80035987,200
1696958100,25818.9,25852.9,25809.1,25838.6,4.02666257,202
1696959000,25838.6,25861.4,25809.2,25861.1,2.73315533,180
1696959900,25861.1,25861.1,25808.7,25834.6,5.90969258,234
1696960800,25834.6,25850.4,25816.9,25829.3,11.00932003,253
1696961700,25829.3,25850.0,25812.1,25840.0,5.2367944,194
1696962600,25843.0,25843.0,25807.0,25807.1,4.19268118,169
1696963500,25807.0,25819.5,25765.8,25807.1,4.21714192,261
1696964400,25807.1,25865.4,25788.3,25831.7,19.25679473,269
1696965300,25827.9,25870.0,25825.0,25826.6,5.5445098,178
1696966200,25825.1,25850.0,25825.0,25838.7,4.43452581,161
1696967100,25837.0,25849.1,25820.6,25839.7,2.27565757,138
1696968000,25840.7,25870.0,25820.0,25828.2,5.82533063,136
1696968900,25827.9,25831.1,25806.7,25827.3,2.09733739,118
1696969800,25827.3,25827.4,25810.3,25816.5,1.65816909,144
1696970700,25816.5,25841.3,25767.0,25839.2,7.47308549,219
1696971600,25841.4,25875.0,25818.7,25859.5,26.87765076,188
1696972500,25859.5,25899.5,25859.5,25899.5,2.5017272,146
1696973400,25897.7,25897.7,25881.1,25883.5,7.69264875,105
1696974300,25883.5,25884.0,25861.3,25861.8,1.84620297,102
1696975200,25861.9,25903.3,25861.9,25890.9,0.88972891,127
1696976100,25890.9,25890.9,25868.0,25869.3,3.40365174,108
1696977000,25869.4,25884.9,25867.2,25884.9,0.56024719,97
1696977900,25884.9,25884.9,25876.3,25884.8,0.98859223,77
1696978800,25884.9,25891.2,25860.1,25860.2,1.22236621,123
1696979700,25860.2,25876.9,25858.3,25869.5,0.54569318,94
1696980600,25869.8,25882.7,25866.0,25866.0,1.01246865,63
1696981500,25865.9,25865.9,25829.2,25832.5,0.76300492,87
1696982400,25833.8,25847.1,25826.9,25842.1,0.38338353,83
1696983300,25839.2,25851.8,25829.1,25829.1,0.55773569,71
1696984200,25836.5,25860.2,25824.8,25853.7,1.17570489,70
1696985100,25846.9,25890.9,25846.2,25882.4,0.16426445,62
1696986000,25884.3,25897.5,25870.5,25890.7,3.92198126,81
1696986900,25890.7,25890.7,25874.8,25877.8,0.47405864,44
1696987800,25875.3,25876.2,25863.8,25872.1,0.95101272,42
1696988700,25866.4,25870.3,25859.7,25870.3,0.08072778,27
1696989600,25870.3,25872.1,25848.0,25850.3,1.10197437,305
1696990500,25849.3,25849.4,25790.7,25810.6,1.15678485,77
1696991400,25808.0,25808.0,25521.0,25590.2,33.06806327,794
1696992300,25603.2,25635.2,25571.7,25571.8,35.57135419,101
1696993200,25575.0,25608.9,25532.6,25560.3,3.0560039,120
1696994100,25559.0,25579.1,25520.0,25579.1,0.70735568,130
1696995000,25579.1,25579.1,25492.3,25492.4,18.74672244,361
1696995900,25492.3,25542.0,25480.4,25480.4,1.16793905,106
1696996800,25480.4,25552.1,25437.4,25537.9,8.47648942,268
1696997700,25546.3,25579.0,25535.5,25578.9,1.16799994,84
1696998600,25579.0,25579.0,25561.2,25563.3,1.58607628,116
1696999500,25567.1,25591.2,25565.7,25587.1,3.02024252,116
1697000400,25587.1,25587.1,25547.3,25556.6,3.10328085,261
1697001300,25556.6,25561.9,25518.4,25558.8,1.24791178,422
1697002200,25561.9,25581.2,25533.3,25581.2,2.84031758,111
1697003100,25582.3,25597.1,25560.2,25580.9,3.45129332,116
1697004000,25580.9,25586.3,25533.4,25537.6,8.17177621,229
1697004900,25537.6,25567.3,25529.4,25532.9,5.62815848,241
1697005800,25532.9,25558.2,25527.5,25527.6,2.8541569,206
1697006700,25527.6,25530.0,25501.6,25505.0,17.93997049,239
1697007600,25505.0,25542.8,25505.0,25534.1,7.00627989,255
1697008500,25533.8,25534.8,25491.4,25504.8,33.77179288,401
1697009400,25504.8,25506.5,25473.7,25484.3,7.47869142,283
1697010300,25484.3,25500.0,25473.6,25497.8,15.45839847,281
1697011200,25497.8,25537.3,25497.7,25529.4,12.3067253,285
1697012100,25535.3,25539.7,25500.0,25500.1,20.53638402,352
1697013000,25500.1,25559.3,25489.3,25550.5,11.67343524,303
1697013900,25549.8,25552.2,25530.6,25551.8,23.22901858,294
1697014800,25551.8,25593.1,25539.6,25593.1,11.48030093,295
1697015700,25592.8,25606.0,25552.0,25568.8,5.16538811,300
1697016600,25568.8,25629.5,25553.2,25617.2,11.6187244,292
1697017500,25630.2,25719.2,25615.7,25719.2,21.03958957,305
1697018400,25720.0,25753.7,25677.6,25680.9,17.92620386,284
1697019300,25680.9,25767.1,25679.9,25724.1,32.75152098,233
1697020200,25724.1,25727.6,25697.7,25709.4,9.01615635,225
1697021100,25710.6,25733.8,25707.4,25728.5,6.70509704,218
1697022000,25728.5,25752.4,25696.0,25724.6,10.7890493,330
